100550	2351.0
100551	64365.0
100552	2125.0
100553	64812.0
100554	13957.0
100555	2264.0
100556	15171.0
100557	2209.0
100558	14704.0
100559	2343.0
10056	5596.0
100560	2144.0
100561	2248.0
100562	2351.0
100563	2341.0
100564	14531.0
100565	14489.0
100566	15465.0
100567	14035.0
100568	2259.0
100569	63515.0
10057	16944.0
100570	2199.0
100571	79258.0
100572	2359.0
100573	2136.0
100574	64642.0
100575	14591.0
100576	6627.0
100577	15007.0
100578	2528.0
100579	2296.0
10058	2179.0
100580	14056.0
100581	2285.0
100582	2209.0
100583	2254.0
100584	2281.0
100585	14103.0
100586	14072.0
100587	2235.0
100588	78367.0
100589	2116.0
10059	2167.0
100590	2450.0
100591	2379.0
100592	2134.0
100593	13962.0
100594	2166.0
100595	2312.0
100596	1923.0
100597	5307.0
100598	5739.0
100599	14664.0
10060	2357.0
100600	2223.0
100601	2171.0
100602	14246.0
100603	14600.0
100604	13906.0
100605	14128.0
100606	2098.0
100607	64415.0
100608	2371.0
100609	5627.0
10061	18342.0
100610	14296.0
100611	15465.0
100612	14896.0
100613	14784.0
100614	14338.0
100615	2038.0
100616	2386.0
100617	5639.0
100618	14034.0
100619	63005.0
10062	5726.0
100620	62923.0
100621	76991.0
100622	2165.0
100623	2040.0
100624	2108.0
100625	14397.0
100626	2160.0
100627	6151.0
100628	5939.0
100629	2262.0
10063	5849.0
100630	2176.0
100631	14026.0
100632	2188.0
100633	2057.0
100634	63809.0
100635	95240.0
100636	2191.0
100637	2207.0
100638	6055.0
100639	15441.0
10064	16929.0
100640	2274.0
100641	2281.0
100642	13933.0
100643	2232.0
100644	2370.0
100645	2168.0
100646	2208.0
100647	15463.0
100648	2381.0
100649	2172.0
10065	5616.0
100650	2609.0
100651	13839.0
100652	2278.0
100653	14136.0
100654	14271.0
100655	15272.0
100656	15164.0
100657	5957.0
100658	14249.0
100659	14623.0
10066	6168.0
100660	2165.0
100661	6075.0
100662	61129.0
100663	2195.0
100664	2203.0
100665	2190.0
100666	14894.0
100667	14179.0
100668	5969.0
100669	2019.0
10067	2058.0
100670	5823.0
100671	2030.0
100672	14231.0
100673	76236.0
100674	64692.0
100675	2325.0
100676	1945.0
100677	14469.0
100678	2177.0
100679	2507.0
10068	18245.0
100680	2289.0
100681	2196.0
100682	5752.0
100683	2224.0
100684	6830.0
100685	14886.0
100686	6359.0
100687	74410.0
100688	14257.0
100689	2103.0
10069	2379.0
100690	14167.0
100691	2190.0
100692	2225.0
100693	14619.0
100694	14695.0
100695	5942.0
100696	2338.0
100697	6327.0
100698	2210.0
100699	80994.0
10070	2288.0
100700	65571.0
100701	81580.0
100702	2195.0
100703	16174.0
100704	2227.0
100705	15788.0
100706	5850.0
100707	2056.0
100708	2036.0
100709	2279.0
10071	2134.0
100710	2360.0
100711	16988.0
100712	2344.0
100713	15468.0
100714	16625.0
100715	6551.0
100716	2474.0
100717	15204.0
100718	2257.0
100719	6673.0
10072	17692.0
100720	2122.0
100721	15689.0
100722	2323.0
100723	2174.0
100724	16330.0
100725	15887.0
100726	16172.0
100727	15713.0
100728	16423.0
100729	2168.0
10073	17591.0
100730	2155.0
100731	2364.0
100732	76298.0
100733	15778.0
100734	2154.0
100735	2171.0
100736	16560.0
100737	2122.0
100738	16041.0
100739	6169.0
10074	2379.0
100740	1996.0
100741	2420.0
100742	5858.0
100743	6277.0
100744	15791.0
100745	2114.0
100746	7162.0
100747	16153.0
100748	2291.0
100749	2217.0
10075	16909.0
100750	82003.0
100751	16132.0
100752	16565.0
100753	2171.0
100754	6762.0
100755	2258.0
100756	2268.0
100757	2373.0
100758	16711.0
100759	66208.0
10076	2070.0
100760	2260.0
100761	15673.0
100762	16724.0
100763	2409.0
100764	6291.0
100765	18464.0
100766	2155.0
100767	2288.0
100768	2425.0
100769	79436.0
10077	17666.0
100770	2088.0
100771	16960.0
100772	6269.0
100773	2051.0
100774	2242.0
100775	2241.0
100776	17625.0
100777	5789.0
100778	2101.0
100779	6014.0
10078	17463.0
100780	6748.0
100781	66063.0
100782	2120.0
100783	2195.0
100784	2331.0
100785	2232.0
100786	2218.0
100787	2209.0
100788	6712.0
100789	2069.0
10079	2275.0
100790	2271.0
100791	2354.0
100792	2211.0
100793	17541.0
100794	2142.0
100795	6804.0
100796	2439.0
100797	5927.0
100798	5792.0
100799	5866.0
10080	6567.0
100800	15757.0
100801	6151.0
100802	2215.0
100803	6252.0
100804	6267.0
100805	2266.0
100806	2520.0
100807	15586.0
100808	2164.0
100809	65647.0
10081	2057.0
100810	2453.0
100811	2191.0
100812	16294.0
100813	2078.0
100814	2181.0
100815	2134.0
100816	2306.0
100817	15321.0
100818	15977.0
100819	2230.0
10082	64721.0
100820	2228.0
100821	15592.0
100822	16627.0
100823	2392.0
100824	2193.0
100825	2247.0
100826	2138.0
100827	1916.0
100828	7010.0
100829	6485.0
10083	2254.0
100830	6368.0
100831	2515.0
100832	2172.0
100833	15808.0
100834	5780.0
100835	5770.0
100836	1999.0
100837	2151.0
100838	2272.0
100839	2299.0
10084	18899.0
100840	2322.0
100841	65136.0
100842	15610.0
100843	5823.0
100844	2258.0
100845	2356.0
100846	2158.0
100847	5735.0
100848	2147.0
100849	6216.0
10085	2246.0
100850	5857.0
100851	6136.0
100852	15540.0
100853	15208.0
100854	16137.0
100855	2183.0
100856	15230.0
100857	2013.0
100858	91873.0
100859	6694.0
10086	2042.0
100860	2142.0
100861	16013.0
100862	1933.0
100863	15152.0
100864	64802.0
100865	6768.0
100866	2108.0
100867	2355.0
100868	6059.0
100869	1965.0
10087	17840.0
100870	2255.0
100871	62648.0
100872	14778.0
100873	2323.0
100874	2215.0
100875	17035.0
100876	17182.0
100877	93289.0
100878	2235.0
100879	2374.0
10088	17891.0
100880	2212.0
100881	2062.0
100882	6000.0
100883	2061.0
100884	2427.0
100885	15759.0
100886	2256.0
100887	2145.0
100888	2193.0
100889	2397.0
10089	2511.0
100890	17011.0
100891	15654.0
100892	2248.0
100893	78018.0
100894	2331.0
100895	15203.0
100896	16118.0
100897	6958.0
100898	16767.0
100899	6540.0
10090	2112.0
100900	16384.0
100901	81416.0
100902	2073.0
100903	2392.0
100904	5950.0
100905	15072.0
100906	15717.0
100907	76767.0
100908	2337.0
100909	15717.0
10091	7803.0
100910	2231.0
100911	2362.0
100912	78195.0
100913	2325.0
100914	2185.0
100915	2335.0
100916	2017.0
100917	15547.0
100918	2264.0
100919	65024.0
10092	17963.0
100920	2115.0
100921	5410.0
100922	2356.0
100923	15724.0
100924	2179.0
100925	15785.0
100926	16437.0
100927	2271.0
100928	2389.0
100929	2291.0
10093	17415.0
100930	16451.0
100931	2326.0
100932	2251.0
100933	17292.0
100934	6501.0
100935	6962.0
100936	6825.0
100937	2209.0
100938	81142.0
100939	15991.0
10094	18027.0
100940	2311.0
100941	2193.0
100942	2273.0
100943	2183.0
100944	15276.0
100945	5789.0
100946	2137.0
100947	2298.0
100948	5773.0
100949	2141.0
10095	2109.0
100950	2185.0
100951	15298.0
100952	2227.0
100953	2150.0
100954	2275.0
100955	2387.0
100956	80204.0
100957	2174.0
100958	2259.0
100959	1994.0
10096	18219.0
100960	2322.0
100961	2285.0
100962	2378.0
100963	79189.0
100964	5167.0
100965	5471.0
100966	15555.0
100967	15730.0
100968	5833.0
100969	2036.0
10097	2251.0
100970	5756.0
100971	2099.0
100972	2296.0
100973	16161.0
100974	2354.0
100975	2107.0
100976	64731.0
100977	2213.0
100978	2285.0
100979	80239.0
10098	18244.0
100980	2391.0
100981	78623.0
100982	2309.0
100983	16524.0
100984	15216.0
100985	2214.0
100986	2169.0
100987	2158.0
100988	2154.0
100989	15183.0
10099	68419.0
100990	2243.0
100991	16085.0
100992	2195.0
100993	64908.0
100994	1991.0
100995	2203.0
100996	2097.0
100997	2288.0
100998	2271.0
100999	2170.0
10100	2233.0
101000	2257.0
101001	2171.0
101002	16536.0
101003	2117.0
101004	16411.0
101005	2304.0
101006	2283.0
101007	2272.0
101008	2120.0
101009	2048.0
10101	2412.0
101010	2238.0
101011	2219.0
101012	15170.0
101013	2203.0
101014	14379.0
101015	2315.0
101016	2083.0
101017	4314.0
101018	77075.0
101019	2281.0
10102	67749.0
101020	4600.0
101021	2340.0
101022	2200.0
101023	82802.0
101024	15012.0
101025	2289.0
101026	2074.0
101027	62908.0
101028	2347.0
101029	2280.0
10103	2021.0
101030	2233.0
101031	5694.0
101032	5575.0
101033	2327.0
101034	2291.0
101035	2083.0
101036	2198.0
101037	15983.0
101038	16144.0
101039	15799.0
10104	2275.0
101040	2361.0
101041	2355.0
101042	2391.0
101043	2289.0
101044	2169.0
101045	14482.0
101046	2396.0
101047	64757.0
101048	15481.0
101049	3896.0
10105	2321.0
101050	2096.0
101051	2345.0
101052	4090.0
101053	2213.0
101054	2080.0
101055	4140.0
101056	15748.0
101057	89838.0
101058	2128.0
101059	2231.0
10106	2184.0
101060	2219.0
101061	4257.0
101062	2253.0
101063	2262.0
101064	2034.0
101065	2280.0
101066	2066.0
101067	16122.0
101068	2232.0
101069	16419.0
10107	2315.0
101070	4572.0
101071	2135.0
101072	2146.0
101073	2408.0
101074	15957.0
101075	17426.0
101076	2309.0
101077	2109.0
101078	2237.0
101079	2156.0
10108	2061.0
101080	16036.0
101081	2153.0
101082	15994.0
101083	4304.0
101084	1983.0
101085	2307.0
101086	4490.0
101087	2094.0
101088	14486.0
101089	16922.0
10109	2120.0
101090	2268.0
101091	15930.0
101092	2194.0
101093	92742.0
101094	2177.0
101095	15297.0
101096	2240.0
101097	2084.0
101098	2389.0
101099	15302.0
10110	18163.0
101100	15094.0
101101	15725.0
101102	4364.0
101103	15711.0
101104	2261.0
101105	4367.0
101106	2229.0
101107	2353.0
101108	2258.0
101109	2220.0
10111	2328.0
101110	2296.0
101111	5366.0
101112	2291.0
101113	14460.0
101114	15435.0
101115	2208.0
101116	2384.0
101117	15141.0
101118	80176.0
101119	64619.0
10112	2252.0
101120	2109.0
101121	15012.0
101122	4275.0
101123	2368.0
101124	2214.0
101125	2018.0
101126	2101.0
101127	15157.0
101128	17864.0
101129	2104.0
10113	67959.0
101130	16026.0
101131	2336.0
101132	2014.0
101133	2187.0
101134	2339.0
101135	2205.0
101136	2224.0
101137	15315.0
101138	63268.0
101139	4226.0
10114	17784.0
101140	4340.0
101141	4340.0
101142	2071.0
101143	2222.0
101144	5107.0
101145	15557.0
101146	2371.0
101147	2040.0
101148	2232.0
101149	16011.0
10115	2308.0
101150	2361.0
101151	14842.0
101152	1999.0
101153	2235.0
101154	2239.0
101155	2179.0
101156	2361.0
101157	16073.0
101158	2375.0
101159	14743.0
10116	2337.0
101160	2338.0
101161	4333.0
101162	15370.0
101163	2235.0
101164	2341.0
101165	4232.0
101166	15833.0
101167	2037.0
101168	2110.0
101169	16378.0
10117	2293.0
101170	2162.0
101171	2223.0
101172	4202.0
101173	15176.0
101174	14967.0
101175	2341.0
101176	16222.0
101177	2163.0
101178	4489.0
101179	4402.0
10118	19342.0
101180	2195.0
101181	2300.0
101182	2368.0
101183	15428.0
101184	2418.0
101185	14762.0
101186	4514.0
101187	64996.0
101188	78869.0
101189	14797.0
10119	68617.0
101190	2388.0
101191	16063.0
101192	15383.0
101193	4511.0
101194	2263.0
101195	2432.0
101196	15791.0
101197	15339.0
101198	4205.0
101199	2197.0
10120	2486.0
101200	2423.0
101201	15169.0
101202	2259.0
101203	2167.0
101204	2089.0
101205	4373.0
101206	2086.0
101207	16007.0
101208	2246.0
101209	78932.0
10121	2181.0
101210	2398.0
101211	2270.0
101212	2113.0
101213	15471.0
101214	16804.0
101215	2323.0
101216	17016.0
101217	2275.0
101218	17617.0
101219	2086.0
10122	2165.0
101220	2323.0
101221	16817.0
101222	2151.0
101223	16237.0
101224	2212.0
101225	2175.0
101226	2150.0
101227	2144.0
101228	2181.0
101229	2234.0
10123	18593.0
101230	17268.0
101231	2360.0
101232	2433.0
101233	2269.0
101234	2328.0
101235	16214.0
101236	18162.0
101237	2128.0
101238	16816.0
101239	2055.0
10124	2318.0
101240	79588.0
101241	2406.0
101242	81009.0
101243	2232.0
101244	4459.0
101245	4459.0
101246	16840.0
101247	1949.0
101248	65237.0
101249	17340.0
10125	2342.0
101250	4984.0
101251	17365.0
101252	2274.0
101253	5129.0
101254	17126.0
101255	81340.0
101256	2156.0
101257	16264.0
101258	4480.0
101259	17655.0
10126	19570.0
101260	4418.0
101261	4528.0
101262	80741.0
101263	2241.0
101264	2296.0
101265	4375.0
101266	16303.0
101267	4721.0
101268	2359.0
101269	2173.0
10127	19431.0
101270	4258.0
101271	2213.0
101272	2251.0
101273	16786.0
101274	2399.0
101275	16844.0
101276	2255.0
101277	16706.0
101278	5268.0
101279	2495.0
10128	5703.0
101280	17116.0
101281	2315.0
101282	2150.0
101283	2144.0
101284	2238.0
101285	2143.0
101286	5107.0
101287	17609.0
101288	2406.0
101289	16527.0
10129	2151.0
101290	5123.0
101291	16226.0
101292	16599.0
101293	15565.0
101294	2273.0
101295	17308.0
101296	2015.0
101297	15917.0
101298	16198.0
101299	4388.0
10130	2206.0
101300	2234.0
101301	2260.0
101302	2263.0
101303	16276.0
101304	4861.0
101305	2139.0
101306	2321.0
101307	4467.0
101308	15554.0
101309	2309.0
10131	2286.0
101310	2154.0
101311	5704.0
101312	2128.0
101313	16311.0
101314	5014.0
101315	2122.0
101316	17307.0
101317	2205.0
101318	17352.0
101319	15949.0
10132	2141.0
101320	2214.0
101321	5335.0
101322	5132.0
101323	80184.0
101324	5518.0
101325	17048.0
101326	16791.0
101327	2245.0
101328	2174.0
101329	63500.0
10133	20308.0
101330	15922.0
101331	64875.0
101332	16023.0
101333	2305.0
101334	4743.0
101335	2053.0
101336	16705.0
101337	5016.0
101338	5607.0
101339	80191.0
10134	2224.0
101340	2371.0
101341	2116.0
101342	65629.0
101343	5199.0
101344	2304.0
101345	16966.0
101346	17225.0
101347	16431.0
101348	17458.0
101349	16369.0
10135	6537.0
101350	2418.0
101351	2461.0
101352	5515.0
101353	2104.0
101354	64347.0
101355	5740.0
101356	2153.0
101357	15811.0
101358	17859.0
101359	5597.0
10136	2193.0
101360	2189.0
101361	17092.0
101362	2192.0
101363	2128.0
101364	2180.0
101365	16911.0
101366	17587.0
101367	2387.0
101368	17527.0
101369	2085.0
10137	6660.0
101370	80818.0
101371	17176.0
101372	2445.0
101373	77510.0
101374	2341.0
101375	2297.0
101376	2205.0
101377	16506.0
101378	2201.0
101379	16386.0
10138	2339.0
101380	2074.0
101381	2287.0
101382	80083.0
101383	2200.0
101384	2320.0
101385	16175.0
101386	15813.0
101387	93997.0
101388	2335.0
101389	2285.0
10139	2273.0
101390	5569.0
101391	16907.0
101392	2142.0
101393	16375.0
101394	2318.0
101395	16973.0
101396	5657.0
101397	2348.0
101398	83617.0
101399	2028.0
10140	2330.0
101400	5514.0
101401	83381.0
101402	2290.0
101403	17933.0
101404	6280.0
101405	82721.0
101406	5604.0
101407	2061.0
101408	5591.0
101409	5123.0
10141	2292.0
101410	2297.0
101411	18002.0
101412	17362.0
101413	18196.0
101414	2348.0
101415	16746.0
101416	67144.0
101417	2243.0
101418	17262.0
101419	2264.0
10142	6632.0
101420	2176.0
101421	2275.0
101422	16873.0
101423	2372.0
101424	17860.0
101425	2298.0
101426	5959.0
101427	81888.0
101428	2326.0
101429	17422.0
10143	2322.0
101430	2260.0
101431	67859.0
101432	67070.0
101433	79380.0
101434	5652.0
101435	5828.0
101436	17343.0
101437	17676.0
101438	2187.0
101439	2247.0
10144	2425.0
101440	66426.0
101441	17046.0
101442	2304.0
101443	2301.0
101444	17222.0
101445	2310.0
101446	16102.0
101447	18436.0
101448	5478.0
101449	5242.0
10145	2114.0
101450	66455.0
101451	2182.0
101452	18014.0
101453	17398.0
101454	5486.0
101455	5339.0
101456	17456.0
101457	6484.0
101458	17156.0
101459	17720.0
10146	6048.0
101460	2299.0
101461	17726.0
101462	2187.0
101463	5902.0
101464	2201.0
101465	5799.0
101466	18196.0
101467	17077.0
101468	2189.0
101469	1959.0
10147	18900.0
101470	17337.0
101471	2262.0
101472	5748.0
101473	2114.0
101474	2160.0
101475	2295.0
101476	2272.0
101477	5129.0
101478	2366.0
101479	2281.0
10148	2130.0
101480	2084.0
101481	18388.0
101482	2198.0
101483	2238.0
101484	2381.0
101485	17456.0
101486	17070.0
101487	17566.0
101488	6204.0
101489	17817.0
10149	2216.0
101490	17373.0
101491	5675.0
101492	78592.0
101493	2166.0
101494	2232.0
101495	2245.0
101496	2228.0
101497	2067.0
101498	17262.0
101499	6192.0
10150	2059.0
101500	2114.0
101501	17680.0
101502	17035.0
101503	17948.0
101504	2026.0
101505	17369.0
101506	16351.0
101507	6623.0
101508	6020.0
101509	5415.0
10151	2234.0
101510	66456.0
101511	2404.0
101512	18316.0
101513	17834.0
101514	2254.0
101515	2158.0
101516	79982.0
101517	96784.0
101518	5977.0
101519	2102.0
10152	68887.0
101520	2169.0
101521	17379.0
101522	79790.0
101523	2138.0
101524	2189.0
101525	2093.0
101526	17728.0
101527	78359.0
101528	2274.0
101529	5735.0
10153	2220.0
101530	2341.0
101531	5962.0
101532	17278.0
101533	17276.0
101534	2173.0
101535	5855.0
101536	18165.0
101537	2350.0
101538	2103.0
101539	2068.0
10154	6825.0
101540	66193.0
101541	18122.0
101542	2390.0
101543	2262.0
101544	2092.0
101545	17854.0
101546	18677.0
101547	2408.0
101548	2248.0
101549	2084.0
10155	6359.0
101550	18333.0
101551	6584.0
101552	18266.0
101553	2097.0
101554	17633.0
101555	2254.0
101556	5596.0
101557	16944.0
101558	2179.0
101559	2167.0
10156	18332.0
101560	2357.0
101561	18342.0
101562	5726.0
101563	5849.0
101564	16929.0
101565	5616.0
101566	6168.0
101567	2058.0
101568	18245.0
101569	2379.0
10157	7047.0
101570	2288.0
101571	2134.0
101572	17692.0
101573	17591.0
101574	2379.0
101575	16909.0
101576	2070.0
101577	17666.0
101578	17463.0
101579	2275.0
10158	2347.0
101580	6567.0
101581	2057.0
101582	64721.0
101583	2254.0
101584	18899.0
101585	2246.0
101586	2042.0
101587	17840.0
101588	17891.0
101589	2511.0
10159	2192.0
